Price(Float),Area(In Sq.Feet),Road,Face,Floor,Bedroom,Bathroom,Address,City
25500000,1745.475,14.0,East,1.0,5,3.0,Budhanilkantha,Kathmandu
70000000,4107.0,14.0,East,2.0,5,7.0,Dhumbarahi,Kathmandu
31000000,1540.125,14.0,East,2.0,4,4.0,Budhanilkantha,Kathmandu
26000000,1369.0,14.0,North East,2.0,4,3.0,Kapan,Kathmandu
55000000,2738.0,14.0,South East,2.0,4,3.0,Maharajgunj,Kathmandu
39000000,1369.0,14.0,South,2.5,6,4.0,Sukedhara,Kathmandu
28000000,1796.8125,14.0,South East,2.0,4,3.0,Kapan,Kathmandu
16000000,1026.75,14.0,East,3.0,2,3.0,Changunarayan,Bhaktapur
30000000,1711.25,14.0,South west,2.5,5,3.0,Chapagaun,Lalitpur
24000000,1369.0,14.0,East,2.0,4,3.0,Budhanilkantha,Kathmandu
55000000,2395.75,14.0,South East,2.0,5,4.0,Samakhusi,Kathmandu
25500000,1369.0,14.0,East,3.0,7,4.0,Basundhara,Kathmandu
33500000,1796.81,14.0,North East,2.5,5,4.0,Bhaisipati,Lalitpur
32500000,1754.03,14.0,East,2.5,6,5.0,Pasikot,Kathmandu
65000000,2844.95,14.0,East,2.5,8,5.0,Maharajgunj,Kathmandu
53000000,1882.375,14.0,North,3.0,5,3.0,Budhanilkantha,Kathmandu
23500000,1411.78,14.0,South,2.5,5,4.0,Baniyatar,Kathmandu
35000000,1711.25,14.0,East,2.5,3,3.0,Bhangal,Kathmandu
25500000,1283.4375,14.0,East,3.5,7,4.0,Manamaiju,Kathmandu
29000000,1095.2,14.0,North,2.5,4,3.0,Dhapasi,Kathmandu
46500000,1369.0,14.0,South East,2.5,4,4.0,Bhaisepati,Lalitpur
72000000,4449.25,14.0,South east,2.5,5,4.0,Narayanthan,Kathmandu
43000000,1095.2,14.0,East,2.5,4,4.0,Imadol,Lalitpur
60000000,2139.0625,14.0,East,4.0,7,4.0,Baluwatar,Kathmandu
16500000,1711.25,14.0,South,2.5,9,3.0,Budhanilkantha,Kathmandu
26000000,1369.0,14.0,East,2.5,6,4.0,Ganesh Chowk,Kathmandu
130000000,3422.5,14.0,South West,10.0,4,2.5,Haadigaun Marg,Kathmandu
55000000,2139.06,14.0,East,4.0,5,2.5,Milap marga,Kathmandu
32900000,2139.0625,14.0,North east,2.5,8,5.0,Budhanilkantha,Kathmandu
55000000,4449.25,14.0,North East,2.5,5,4.0,Dhapashi Height,Kathmandu
14000000,1095.2,14.0,West,2.0,3,2.0,Bhaktapur,Bhaktapur
62500000,3807.53125,14.0,South,3.5,8,6.0,Near Mediciti Hospital,Lalitpur
65000000,2121.95,14.0,East,2.5,6,7.0,Hattigaunda,Kathmandu
65000000,5133.75,14.0,South,3.0,5,5.0,Budhanilkantha,Kathmandu
24000000,1369.0,14.0,West,3.0,8,5.0,Sitapaila,Kathmandu
22500000,1112.3125,14.0,East,3.0,5,3.0,Sanobharyang,Kathmandu
19500000,1369.0,14.0,South,3.0,6,5.0,Khumaltar,Lalitpur
50000000,2053.5,14.0,East,2.5,6,4.0,Kapan,Kathmandu
39000000,1711.25,14.0,South,3.0,5,2.0,Basundhara,Kathmandu
21000000,1026.75,14.0,North,2.0,6,3.0,Sukedhara,Kathmandu
45000000,3125.0,14.0,West,2.5,5,5.0,Bhaisepati,Lalitpur
24000000,1369.0,14.0,South East,3.0,6,6.0,Bhangal,Kathmandu
36500000,2053.5,14.0,South,5.0,9,10.0,Hattigauda,Kathmandu
17900000,1454.5625,14.0,East,3.0,5,5.0,Bhangal,Kathmandu
51000000,4791.5,14.0,East,2.0,5,5.0,Budhanilkantha,Kathmandu
36500000,1745.475,14.0,North East,2.5,5,3.0,Sainbu,Lalitpur
65000000,2087.725,14.0,South,2.5,5,4.0,Golfutar,Kathmandu
22000000,1711.25,14.0,East,3.0,6,5.0,Kapan,Kathmandu
22000000,1026.75,14.0,East,3.0,3,4.0,Sitapaila,Kathmandu
68000000,2806.45,14.0,East,2.5,6,3.0,Baluwatar,Kathmandu
26000000,1026.75,14.0,South West,2.5,3,4.0,Tokha,Kathmandu
38000000,2139.0625,14.0,East,3.0,7,4.0,Kalanki,Kathmandu
56000000,2395.75,14.0,West,3.5,7,6.0,Gothatar,Kathmandu
59500000,3422.5,14.0,East,2.5,5,6.0,Dhadikot,Bhaktapur
35500000,1437.45,14.0,South,3.5,6,5.0,Gwarko,Lalitpur
17000000,1026.75,14.0,West,3.0,5,3.0,Manamaiju,Kathmandu
32500000,1197.875,14.0,South West,2.5,5,5.0,Ganesh Chowk,Kathmandu
40100000,1689.859375,14.0,East,2.0,5,2.0,Thapathali,Kathmandu
23000000,1026.75,14.0,West,3.0,5,4.0,Kumarigal,Kathmandu
27000000,1095.2,14.0,South West,2.5,5,3.0,Imadol,Lalitpur
42000000,1369.0,14.0,South,2.5,4,3.0,"Kohinoor housing, Bafal",Kathmandu
20000000,1026.75,14.0,South East,2.0,4,2.0,Hattiban,Lalitpur
140000000,3422.5,14.0,West,3.5,6,6.0,Baluwatar,Kathmandu
59500000,3422.5,14.0,East,2.5,5,6.0,Dadhikot,Bhaktapur
21500000,1471.675,14.0,North,1.0,2,1.0,Satungal,Kathmandu
16000000,1112.3125,14.0,South East,5.0,7,6.0,Mulpani,Kathmandu
31000000,1369.0,14.0,South West,4.0,8,3.0,Chundevi,Kathmandu
33500000,2053.5,14.0,East,3.0,7,3.0,Raniban,Kathmandu
23000000,1197.875,14.0,North East,3.5,6,4.0,Satungal,Kathmandu
25000000,1060.975,14.0,South East,2.5,2,3.0,Imadol,Lalitpur
25500000,1540.125,14.0,North West,2.5,4,4.0,Nakkhu,Lalitpur
63500000,2700.0,14.0,North West,2.5,5,5.0,Sanepa,Lalitpur
55000000,1711.25,14.0,East,3.0,4,5.0,Gairidhara,Kathmandu
35000000,2481.3125,14.0,East,3.0,14,4.0,Lokanthali,Bhaktapur
27000000,1796.8125,14.0,East,3.0,6,6.0,Budhanilkantha,Kathmandu
19000000,983.96875,14.0,North,2.5,4,3.0,Baniyatar,Kathmandu
35000000,1369.0,14.0,North,3.0,4,3.0,Budhanilkantha,Kathmandu
28000000,1796.8125,14.0,East,3.0,8,3.0,Pasikot,Kathmandu
70000000,2395.75,14.0,East,2.0,5,9.0,Balkot,Bhaktapur
42000000,2053.5,14.0,East,3.0,5,5.0,Sukedhara,Kathmandu
26000000,85.5625,14.0,West,3.0,8,5.0,Sitapaila,Kathmandu
26500000,1711.25,14.0,West,3.0,6,6.0,Hattigauda,Kathmandu
29500000,1454.5625,14.0,West,2.0,7,4.0,Chandragiri,Kathmandu
40000000,5202.2,14.0,South,2.5,5,4.0,Chandragiri,Kathmandu
37500000,1779.7,14.0,South,3.0,5,4.0,Wasik,Kathmandu
80000000,1369.0,14.0,East,4.0,6,5.0,Naxal,Kathmandu
25000000,2053.5,14.0,South,3.0,3,3.0,Balaju,Kathmandu
72500000,2053.5,14.0,South East,4.0,8,9.0,Chundevi,Kathmandu
22500000,1369.0,14.0,North East,2.0,5,4.0,Naikap,Kathmandu
31500000,1369.0,14.0,West,3.0,5,4.0,Narephate,Kathmandu
80000000,2738.0,14.0,East,4.0,13,4.0,Baneshwor,Kathmandu
12900000,1026.75,14.0,South,2.0,2,2.0,Imadol,Lalitpur
50000000,1796.8125,14.0,East,3.0,4,5.0,Budhanilkantha,Kathmandu
115000000,6160.5,14.0,South West,3.0,5,4.0,Budhanilkantha,Kathmandu
22000000,406.421875,14.0,North East,2.0,4,2.0,Syuchatar,Kathmandu
39800000,1069.53125,14.0,South East,3.0,6,5.0,Jawalakhel,Lalitpur
13000000,1369.0,14.0,South,1.0,3,1.0,Gokarneshwor,Kathmandu
32500000,1540.125,14.0,West,3.0,5,4.0,Budhanilkantha,Kathmandu
65000000,4107.0,14.0,East,3.0,6,6.0,Maligaon,Kathmandu
125000000,7871.75,14.0,North,3.0,5,6.0,Budhanilkantha,Kathmandu
55000000,4877.0625,14.0,East,3.0,5,3.0,Dhapasi,Kathmandu
47500000,2395.75,14.0,West,2.5,6,3.0,Bafal,Kathmandu
48500000,3422.5,14.0,East,3.0,4,4.0,Balaju,Kathmandu
20000000,1026.75,14.0,South East,2.0,3,2.0,Hattiban,Lalitpur
40000000,1060.975,14.0,East,5.0,3,5.0,Baluwatar,Kathmandu
70000000,3422.5,14.0,North,3.0,5,5.0,Budhanilkantha,Kathmandu
36000000,2053.5,14.0,East,3.0,5,7.0,Budhanilkantha,Kathmandu
32500000,1403.225,14.0,South West,2.5,5,5.0,Deuwa chowk,Kathmandu
15500000,1197.875,14.0,East,1.0,1,1.0,Imadol,Lalitpur
22000000,1796.8125,14.0,East,2.0,8,2.0,Sanobharyang,Kathmandu
100000000,4877.0625,14.0,East,3.0,8,4.0,Ghattekulo,Kathmandu
55000000,2481.3125,14.0,South,3.0,7,3.0,Dallu,Kathmandu
60000000,3422.5,14.0,North,2.0,6,2.0,Khumaltar,Lalitpur
217000000,18567.0625,14.0,East,4.0,11,4.0,Ravi Bhawan,Kathmandu
15000000,1197.875,14.0,North West,1.0,2,1.0,Imadol,Lalitpur
27000000,1796.8125,14.0,North West,3.0,6,6.0,khahare,Kathmandu
39900000,1540.125,14.0,North West,3.0,5,4.0,Chapali,Kathmandu
46000000,1711.25,14.0,West,2.5,5,6.0,Budhanilkantha,Kathmandu
31500000,1967.9375,14.0,East,2.0,5,4.0,Sunderbasti,Kathmandu
37000000,3508.0625,14.0,East,3.0,3,3.0,Kalanki,Kathmandu
30000000,1711.25,14.0,North,3.0,6,5.0,Tokha,Kathmandu
69000000,2139.0625,14.0,East,4.0,18,9.0,Lazimpat,Kathmandu
22500000,1026.75,14.0,North West,3.0,4,3.0,Jorpati,Kathmandu
51000000,4877.0625,14.0,East,3.0,8,4.0,Lalitpur,Lalitpur
60000000,3422.5,14.0,East,2.0,6,3.0,Tinkune,Kathmandu
23000000,1112.3125,14.0,East,3.0,5,3.0,Sanobharyang,Kathmandu
46000000,1711.25,14.0,East,2.0,5,4.0,Hattiban,Lalitpur
50000000,3508.0625,14.0,East,3.0,7,4.0,Banasthali,Kathmandu
150000000,7529.5,14.0,East,2.0,8,5.0,Baneshwor,Kathmandu
42000000,2464.2,14.0,South,2.5,5,5.0,Rudreshwor,Kathmandu
35500000,1796.8125,14.0,South,3.0,6,5.0,Gwarko,Lalitpur
30000000,1369.0,14.0,East,2.5,4,4.0,Bhaisepati,Lalitpur
40000000,910.0,14.0,East,5.0,4,4.0,Dillibazar,Kathmandu
110000000,3764.75,14.0,West,2.0,3,4.0,Budhanilkantha,Kathmandu
68000000,2156.175,14.0,East,2.5,5,4.0,Rudreshwor,Kathmandu
60000000,2395.75,14.0,East,2.0,5,4.0,Thapathali,Kathmandu
31000000,1437.45,14.0,South East,2.5,4,3.0,Chhauni,Kathmandu
50000000,2053.5,14.0,South East,3.0,10,5.0,Bijulibajar,Kathmandu
32500000,1369.0,14.5,South West,3.0,7,4.0,Nakkhu,Lalitpur
30500000,1403.225,14.5,North East,3.0,5,5.0,Sanagaun,Lalitpur
24000000,1026.75,14.5,North West,3.0,7,3.0,Birendra Chowk,Kathmandu
62500000,2738.0,14.5,South East,2.5,6,3.0,Radhe Radhe,Bhaktapur
39000000,2053.5,14.5,South West,3.0,6,6.0,Budhanilkantha,Kathmandu
50000000,1745.475,15.0,East,2.5,4,5.0,Budhanilkantha,Kathmandu
24000000,1369.0,15.0,North West,3.0,6,6.0,Bhangal,Kathmandu
29000000,1711.25,15.0,South,2.5,4,4.0,Bagdol,Lalitpur
30000000,2566.875,15.0,East,3.0,5,4.0,Kausaltar,Bhaktapur
19500000,1369.0,15.0,West,2.0,5,3.0,Gwarko,Lalitpur
165000000,6160.5,15.0,South East,2.5,5,6.0,Budhanilkantha,Kathmandu
24500000,1026.75,15.0,East,2.5,5,3.0,Mulpani,Kathmandu
53500000,1711.25,15.0,East,4.0,5,7.0,Gairidhara,Kathmandu
44500000,2823.5625,15.0,South East,3.0,6,5.0,Budhanilkantha,Kathmandu
60000000,1369.0,15.0,North west,5.0,8,5.0,Dillibazar,Kathmandu
22000000,787.175,15.0,North West,3.5,7,3.0,Sitapaila,Kathmandu
62000000,3422.5,15.0,East,3.0,4,6.0,Budhanilkantha,Kathmandu
23500000,1283.4375,15.0,East,3.0,7,6.0,Tokha,Kathmandu
42500000,2053.5,15.0,South,4.0,6,6.0,Basundhara,Kathmandu
45000000,2738.0,15.0,South West,3.0,6,6.0,Basundhara,Kathmandu
19500000,1561.515625,15.0,South East,2.0,5,4.0,Tikathali,Lalitpur
37500000,1882.375,15.0,West,3.0,5,4.0,Mahalaxmi Nagarpalika,Lalitpur
23000000,1112.3125,15.0,South,2.0,4,3.0,Basundhara,Kathmandu
180000000,10267.5,15.0,East,3.0,7,7.0,Budhanilkantha,Kathmandu
220000000,5133.75,15.0,South,6.5,28,11.0,Ratopol,Kathmandu
29500000,2374.359375,15.0,South,3.0,5,2.0,Naikap,Kathmandu
96000000,5476.0,15.0,South East,2.5,7,6.0,Bansbari,Kathmandu
22000000,1369.0,15.0,East,3.0,6,4.0,Budhanilkantha,Kathmandu
90000000,6845.0,15.0,East,3.0,6,6.0,Hattigauda,Kathmandu
87500000,3764.75,15.0,East,2.5,5,7.0,Mandikhatar,Kathmandu
30000000,1369.0,15.0,North,3.0,4,2.5,Saibu,Lalitpur
44500000,1711.25,15.0,West,2.5,5,5.0,Golfutar,Kathmandu
45000000,4107.0,15.0,West,2.0,3,3.0,Ekantakuna,Lalitpur
60000000,2806.45,15.0,South East,3.0,6,6.0,Nakhipot,Lalitpur
85000000,3764.75,15.0,North,2.5,5,5.0,Narayanthan,Kathmandu
34500000,2395.75,15.0,South West,3.0,5,5.0,Bhangal,Kathmandu
65000000,2481.3125,15.0,East,3.0,5,6.0,Maharajgunj,Kathmandu
36500000,2121.95,15.0,East,2.5,5,5.0,Hattigaunda,Kathmandu
44000000,1369.0,15.0,East,3.0,5,6.0,Samakhusi,Kathmandu
82000000,3422.5,15.0,South,2.5,4,5.0,Budhanilkantha,Kathmandu
39900000,1711.25,15.0,East,2.5,4,4.0,Bhaisepati,Lalitpur
26500000,1026.75,15.0,East,2.5,4,3.0,Kusunti,Lalitpur
45000000,1711.25,15.0,North East,2.5,6,5.0,Hattigaunda,Kathmandu
42500000,2738.0,15.0,North east,2.5,4,5.0,Pasikot,Kathmandu
33500000,1403.225,15.0,South West,2.5,5,5.0,Chapali,Kathmandu
35000000,2395.75,15.0,East,2.0,4,4.0,Golfutar,Kathmandu
32500000,2139.0625,15.0,East,2.0,4,4.0,Budhanilkantha,Kathmandu
67500000,4791.5,15.0,East,2.0,4,4.0,Budhanilkantha,Kathmandu
26000000,2139.0625,15.0,West,3.0,4,3.0,Dhapasi,Kathmandu
31000000,1129.425,15.0,North East,2.5,5,3.0,Bafal,Kathmandu
24000000,1369.0,15.0,South,1.0,2,1.0,Kapan,Kathmandu
30000000,1369.0,15.0,North,3.0,6,3.0,Koteshwor,Kathmandu
36000000,2053.5,15.0,North East,2.0,5,4.0,Budhanilkantha,Kathmandu
35000000,1711.25,15.0,East,2.0,6,3.0,Samakhusi,Kathmandu
175000000,5818.25,15.0,South East,2.5,5,5.0,Budhanilkantha,Kathmandu
35000000,1711.25,15.0,East,2.0,4,4.0,Dhapasi,Kathmandu
35500000,2139.0625,15.0,East,2.0,4,4.0,Hattigauda,Kathmandu
23000000,770.0625,15.0,East,3.0,4,2.0,Baluwatar,Kathmandu
23500000,1026.75,15.0,East,3.0,5,3.0,Sano Bharyang,Kathmandu
22500000,1090.921875,15.0,East,3.0,4,3.0,Budhanilkantha,Kathmandu
32500000,1369.0,15.0,East,3.0,5,4.0,Budhanilkantha,Kathmandu
35500000,7786.1875,15.0,East,3.0,4,3.0,Basundhara,Kathmandu
57500000,2053.5,15.0,South,2.5,5,5.0,Rudreshwor,Kathmandu
17500000,3165.8125,15.0,North,3.0,5,4.0,Nagarjun,Kathmandu
78000000,1604.29,15.0,East,4.0,8,5.0,Naxal,Kathmandu
31000000,1129.425,15.0,South West,2.5,5,4.0,Bhaisepati,Lalitpur
37500000,1711.25,15.0,South East,2.0,4,3.0,Hattigauda,Kathmandu
36500000,1711.25,15.0,East,2.0,4,3.0,Basundhara,Kathmandu
19000000,1026.75,15.0,East,2.0,4,3.0,Budhanilkantha,Kathmandu
100000000,7187.25,15.0,South,3.0,5,7.0,Budhanilkantha,Kathmandu
22500000,1026.75,15.0,East,2.0,4,3.0,Banasthali,Kathmandu
39500000,1882.375,15.0,East,2.0,3,3.0,Baluwatar,Kathmandu
32000000,1369.0,15.0,East,3.0,6,6.0,Samakhusi,Kathmandu
32500000,1882.375,15.0,South,2.5,6,3.0,Basundhara,Kathmandu
20000000,1112.3125,15.0,East,3.0,4,4.0,Mandikatar,Kathmandu
110000000,5133.75,15.0,North East,2.5,5,6.0,Budhanilkantha,Kathmandu
35000000,1095.2,15.0,South East,3.0,4,5.0,Sainbu,Lalitpur
69999999,4449.25,15.0,East,3.0,5,5.0,Mandikatar,Kathmandu
30500000,1711.25,15.0,North East,3.0,4,4.0,Budhanilkantha,Kathmandu
110000000,4107.0,15.0,East,3.0,5,5.0,Bhatbhateni,Kathmandu
72000000,4107.0,15.0,South East,3.0,5,6.0,Budhanilkantha,Kathmandu
19000000,1900.0,15.0,East,3.0,4,5.0,Bhaisepati,Lalitpur
34000000,1060.975,15.0,East,2.5,5,3.0,Khusibu,Kathmandu
35000000,787.175,15.0,South West,3.5,6,4.0,Banasthali,Kathmandu
110000000,6502.75,15.0,North,2.5,11,9.0,Swoyambhu,Kathmandu
38000000,2395.75,15.0,North West,4.0,8,4.0,Mhepi,Kathmandu
29000000,1369.0,15.0,South West,2.5,5,3.0,Golfutar,Kathmandu
90281250,4577.59375,15.0,North East,3.0,7,5.0,Kalanki,Kathmandu
53000000,2823.5625,15.0,West,3.0,6,4.0,Tokha,Kathmandu
100000000,6845.0,15.0,East,3.0,5,6.0,Hattigauda,Kathmandu
49000000,1369.0,15.0,East,2.5,6,5.0,Sano thimi,Bhaktapur
75000000,3490.95,15.0,South East,2.5,4,6.0,Hattiban,Lalitpur
38000000,1745.475,15.0,South East,2.5,4,4.0,Bhaisepati,Lalitpur
62000000,2087.725,15.0,South,2.5,6,5.0,Ganesh Chowk,Kathmandu
9500000,1197.875,15.0,West,2.0,4,2.0,Nagdhunga,Kathmandu
30500000,1129.425,15.0,West,3.0,5,4.0,Samakhusi,Kathmandu
12500000,1026.75,15.0,South,1.0,2,1.0,Mahalaxmisthan,Lalitpur
6750000,4577.59375,15.0,North East,3.0,7,5.0,Kalanki,Kathmandu
22500000,1197.87,15.0,South east,3.0,6,5.0,Pasikot,Kathmandu
28000000,1471.675,15.0,South,2.5,5,5.0,Tokha,Kathmandu
46000000,1129.425,15.0,South,2.5,4,5.0,Hattiban,Lalitpur
57500000,2053.5,15.0,South East,2.5,6,5.0,Hattigaunda,Kathmandu
56000000,2224.625,15.0,South,3.0,6,5.0,Gyaneshwor,Kathmandu
52500000,2464.2,15.0,South,2.5,7,5.0,Handigaun,Kathmandu
32000000,1026.75,15.0,North West,2.5,6,5.0,Budhanilkantha,Kathmandu
27000000,1095.2,15.0,South,2.5,4,4.0,Nakhipot,Lalitpur
60000000,1369.0,15.0,North West,5.5,8,8.0,Kalikasthan,Kathmandu
62500000,2481.3125,15.0,East,2.0,5,6.0,Maharajgunj,Kathmandu
35000000,1369.0,15.0,North,4.5,13,6.0,Imadol,Lalitpur
27500000,1369.0,15.0,East,2.0,6,3.0,Mandikatar,Kathmandu
72000000,4449.25,15.0,East,3.0,5,5.0,Budhanilkantha,Kathmandu
62500000,2121.95,15.0,North East,2.5,6,6.0,Budhanilkantha,Kathmandu
42500000,2053.5,15.0,South East,3.0,6,6.0,Baluwatar,Kathmandu
33000000,1403.225,15.0,South West,2.5,4,4.0,Nakkhu,Lalitpur
60000000,3764.75,15.0,South East,3.0,6,6.0,Budhanilkantha,Kathmandu
33000000,1711.25,15.0,West,2.5,5,3.0,Shantinagar,Kathmandu
27000000,1369.0,15.0,South,2.5,5,3.0,Kusunti,Lalitpur
125000000,6160.5,15.0,East,2.5,5,5.0,Budhanilkantha,Kathmandu
40000000,2395.75,15.0,East,4.0,7,7.0,Mandikatar,Kathmandu
105000000,1369.0,15.0,South,3.0,5,5.0,Budhanilkantha,Kathmandu
105000000,7187.25,15.0,East,4.0,8,8.0,Budhanilkantha,Kathmandu
29800000,1369.0,15.0,East,3.0,5,5.0,Budhanilkantha,Kathmandu
130000000,3422.5,15.0,East,3.0,5,6.0,Baluwatar,Kathmandu
25000000,1197.875,15.0,North,3.5,10,5.0,Nepaltar,Kathmandu
61000000,2053.5,15.0,North East,2.5,6,5.0,Budhanilkantha,Kathmandu
70000000,3080.25,15.0,North,2.5,3,4.0,Wasik,Kathmandu
28500000,1369.0,15.0,North,3.0,5,5.0,Hattigauda,Kathmandu
47500000,2087.725,15.0,South East,2.5,3,4.0,Dhapasi,Kathmandu
39000000,2395.75,15.0,East,3.0,5,5.0,Thulo Bharyang,Kathmandu
55000000,3764.75,15.0,East,2.5,4,5.0,Narayanthan,Kathmandu
38700000,1369.0,15.0,East,3.0,6,5.0,Baneshwor,Kathmandu
32000000,1437.45,15.0,South West,2.5,5,5.0,Ganesh Chowk,Kathmandu
42500000,1779.7,15.0,South West,2.5,4,4.0,Kusunti,Lalitpur
47500000,3080.25,15.0,East,3.0,4,5.0,Golfutar,Kathmandu
70000000,7529.5,15.0,East,3.0,6,7.0,Budhanilkantha,Kathmandu
39000000,2481.3125,15.0,South,3.0,6,6.0,Grande Villa,Kathmandu
250000000,10267.5,15.0,East,3.0,6,5.0,Baluwatar,Kathmandu
106000000,5202.2,15.0,West,2.5,6,4.0,Lazimpat,Kathmandu
45000000,2738.0,15.0,North East,2.5,4,3.0,Pasikot,Kathmandu
56000000,2053.5,15.0,South,2.5,4,4.0,Gyaneshwor,Kathmandu
45000000,1711.25,15.0,North West,2.5,5,6.0,Budhanilkantha,Kathmandu
40000000,1711.25,15.0,South East,2.5,6,6.0,Budhanilkantha,Kathmandu
29000000,1540.125,15.0,South,2.5,4,5.0,Nakkhu,Lalitpur
43000000,1540.125,15.0,South,3.0,6,6.0,Battisputali,Kathmandu
140000000,7871.75,15.0,North,2.5,6,7.0,Budhanilkantha,Kathmandu
81000000,7187.25,15.0,East,3.0,6,6.0,Pasikot,Kathmandu
19500000,1369.0,15.0,West,8.0,5,3.0,Imadol,Lalitpur
49500000,8128.4375,15.0,South,2.5,5,5.0,Budhanilkantha,Kathmandu
20000000,1369.0,15.0,East,4.0,5,2.0,Tikathali,Lalitpur
120000000,10267.5,15.0,South west,2.5,5,5.0,Dhapasi,Kathmandu
100000000,6845.0,15.0,East,2.5,5,5.0,Hattigauda,Kathmandu
45000000,2053.5,15.0,East,3.0,6,6.0,Golfutar,Kathmandu
24000000,1454.5625,15.0,North East,3.0,6,6.0,Baniyatar,Kathmandu
60000000,3422.5,15.0,South,3.0,7,7.0,Basundhara,Kathmandu
37000000,2738.0,15.0,South East,3.0,5,5.0,Budhanilkantha,Kathmandu
45000000,2053.5,15.0,East,3.0,6,7.0,Golfutar,Kathmandu
90000000,2053.5,15.0,South East,2.5,5,5.0,Bhaisepati,Lalitpur
47000000,2053.5,15.0,South,2.5,4,5.0,Deuwa chowk,Kathmandu
30000000,1454.5625,15.0,East,3.0,6,5.0,Sukedhara,Kathmandu
55000000,1882.375,15.0,North,2.0,7,8.0,Tahachal,Kathmandu
130000,1026.75,15.0,East,1.0,2,1.0,Tikathali,Lalitpur
23500000,1060.975,15.0,North West,2.5,4,4.0,Nakhipot,Lalitpur
150000000,10952.0,15.0,East,3.0,5,6.0,Chabahil,Kathmandu
45000000,2395.75,15.0,East,2.5,4,3.0,Sukedhara,Kathmandu
26000000,2087.725,15.0,South,2.5,8,3.0,Hattiban,Lalitpur
57500000,4107.0,15.0,North West,3.0,6,5.0,Budhanilkantha,Kathmandu
36000000,1796.8125,15.0,South East,3.5,4,6.0,Basundhara,Kathmandu
290000000,18823.75,15.0,East,2.0,6,5.0,Mandikatar,Kathmandu
55500000,1369.0,15.0,East,4.5,8,5.0,Baneshwor,Kathmandu
30000000,1471.675,15.0,West,3.5,6,3.0,Suryadarshan Height,Kathmandu
36000000,1369.0,15.0,West,2.5,4,5.0,Budhanilkantha,Kathmandu
50000000,1796.8125,15.0,North East,2.5,5,6.0,Bhainsepati,Lalitpur
57000000,4107.0,15.0,East,2.0,7,5.0,Budhanilkantha,Kathmandu
130000000,5476.0,15.0,South East,2.5,4,5.0,Dhumbarahi,Kathmandu
17000000,1048.14,15.0,east,2.5,4,2.0,Sitapaila,Kathmandu
6500000,9240.75,15.0,West,2.5,9,6.0,Budhanilkantha,Kathmandu
48000000,2053.5,15.0,West,3.5,7,5.0,Sipadol,Bhaktapur
68000000,4107.0,15.0,East,3.0,5,5.0,Chapali,Kathmandu
55000000,1779.7,15.0,North East,2.5,5,5.0,Hepali Height,Kathmandu
30000000,1471.675,15.0,South East,2.5,1,1.0,Kapan,Kathmandu
72000000,5818.25,15.0,South West,3.0,5,5.0,Dhapasi,Kathmandu
42500000,2053.5,15.0,East,2.5,3,3.0,Sunakothi,Lalitpur
26000000,1604.29,15.0,East,2.0,6,4.0,Sukedhara,Kathmandu
45000000,2395.75,15.0,South East,3.0,4,5.0,Budhanilkantha,Kathmandu
23500000,1060.975,15.0,North West,2.5,4,4.0,Kusunti,Lalitpur
35000000,1711.25,15.0,East,3.0,6,7.0,Basundhara,Kathmandu
56000000,2738.0,15.0,South,3.0,5,5.0,Maharajgunj,Kathmandu
43000000,1779.7,15.12944333,East,2.5,5,5.0,Golfutar,Kathmandu
30000000,1369.0,15.12944333,East,2.5,6,6.0,Samakhusi,Kathmandu
95000000,2087.725,15.12944333,South West,3.5,23,8.0,Naya Bazar,Kathmandu
27500000,1711.25,15.12944333,West,3.5,7,4.0,Kalanki,Kathmandu
75000000,7255.7,15.5,South,2.5,1,1.0,Tutepani,Lalitpur
38000000,2121.95,16.0,South east,2.5,4,4.0,Height,Kathmandu
100000000,6845.0,16.0,South,3.0,5,5.0,Narayanthan,Kathmandu
90000000,4141.225,16.0,South,2.5,5,4.0,Maharajgunj,Kathmandu
37500000,1369.0,16.0,North West,2.5,6,6.0,Bhaisepati,Lalitpur
16500000,1069.53,16.0,East,2.5,4,3.0,Gurjudhara,Kathmandu
55000000,1711.25,16.0,South West,2.5,4,5.0,Bhaisepati,Lalitpur
24000000,1437.45,16.0,North,2.5,4,4.0,Sitapaila,Kathmandu
31500000,1347.609375,16.0,North,2.0,7,2.0,Sanobharyang,Kathmandu
55000000,1779.7,16.0,South East,2.5,5,4.0,Bhaisepati,Lalitpur
50000000,1796.8125,16.0,East,2.0,4,4.0,Chabahil,Kathmandu
12500000,1711.25,16.0,West,1.0,3,1.0,Badikhel,Lalitpur
23000000,1090.92,16.0,East,2.5,4,3.0,Nakhipot,Lalitpur
12500000,1711.25,16.0,West,1.0,3,1.0,badikhel,Lalitpur
55000000,2144.897812,16.0,North,2.5,4,4.0,Godawari,Lalitpur
47500000,2738.0,16.0,East,2.0,4,5.0,Bansbari,Kathmandu
43000000,1711.25,16.0,South east,2.5,4,4.0,Hepali,Kathmandu
18000000,1796.8,16.0,North east,1.0,2,4.0,Kapan,Kathmandu
23000000,1390.39,16.0,East,3.0,6,5.0,Gothatar,Kathmandu
27500000,1060.975,16.0,South West,2.5,3,3.0,Golfutar,Kathmandu
28500000,1095.2,16.0,East,2.5,4,4.0,Dhapasi,Kathmandu
100000000,6845.0,16.0,South,3.0,5,5.0,Narayanthan,Kathmandu
29000000,1095.2,16.0,West,2.5,5,5.0,Golfutar,Kathmandu
